ID,index,GEE_ID,LANDSAT_PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,Date,Time,WRS_TYPE,WRS_PATH,WRS_ROW,CloudCover,SunAzimuth,SunElevation,SunZenith,RemainAfterPreprocess,Period,CountValidPixel,Percentile
821,LE07_121044_20150120,LANDSAT/LE07/C02/T1_L2/LE07_121044_20150120,LE07_L2SP_121044_20150120_20200905_02_T1,LANDSAT_7,ETM,20/1/2015,02:44:28.9365674Z,2,121,44,14,147.15,39.58,50.42,No,,,
822,LE07_121045_20150309,LANDSAT/LE07/C02/T1_L2/LE07_121045_20150309,LE07_L2SP_121045_20150309_20200905_02_T1,LANDSAT_7,ETM,9/3/2015,02:45:13.3265722Z,2,121,45,2,132.22,52.98,37.02,Yes,2015,631935,18
823,LE07_122045_20150417,LANDSAT/LE07/C02/T1_L2/LE07_122045_20150417,LE07_L2SP_122045_20150417_20200905_02_T1,LANDSAT_7,ETM,17/4/2015,02:51:44.3561270Z,2,122,45,10,112.71,64.56,25.44,Yes,2015,307797,5
824,LC08_121045_20150707,LANDSAT/LC08/C02/T1_L2/LC08_121045_20150707,LC08_L2SP_121045_20150707_20200909_02_T1,LANDSAT_8,OLI_TIRS,7/7/2015,02:45:48.3195070Z,2,121,45,66.23,82.91,66.88,23.12,Yes,2015,1003647,96
825,LE07_121045_20150731,LANDSAT/LE07/C02/T1_L2/LE07_121045_20150731,LE07_L2SP_121045_20150731_20200904_02_T1,LANDSAT_7,ETM,31/7/2015,02:46:06.4432368Z,2,121,45,13,93.39,66.03,23.97,Yes,2015,590642,12
826,LE07_122044_20150807,LANDSAT/LE07/C02/T1_L2/LE07_122044_20150807,LE07_L2SP_122044_20150807_20200903_02_T1,LANDSAT_7,ETM,7/8/2015,02:51:55.9111945Z,2,122,44,2,101.14,65.70,24.30,Yes,2015,678756,23
827,LE07_122045_20150807,LANDSAT/LE07/C02/T1_L2/LE07_122045_20150807,LE07_L2SP_122045_20150807_20200904_02_T1,LANDSAT_7,ETM,7/8/2015,02:52:19.8090741Z,2,122,45,10,97.82,65.72,24.28,No,,,
828,LC08_121044_20150808,LANDSAT/LC08/C02/T1_L2/LC08_121044_20150808,LC08_L2SP_121044_20150808_20200908_02_T1,LANDSAT_8,OLI_TIRS,8/8/2015,02:45:34.4922910Z,2,121,44,19.72,101.80,65.61,24.39,Yes,2015,911319,80
829,LC08_121045_20150808,LANDSAT/LC08/C02/T1_L2/LC08_121045_20150808,LC08_L2SP_121045_20150808_20200908_02_T1,LANDSAT_8,OLI_TIRS,8/8/2015,02:45:58.3960360Z,2,121,45,21.18,98.48,65.65,24.35,No,,,
830,LE07_122045_20150823,LANDSAT/LE07/C02/T1_L2/LE07_122045_20150823,LE07_L2SP_122045_20150823_20200903_02_T1,LANDSAT_7,ETM,23/8/2015,02:52:21.8842060Z,2,122,45,8,109.46,64.60,25.40,Yes,2015,413541,10
831,LC08_121044_20150824,LANDSAT/LC08/C02/T1_L2/LC08_121044_20150824,LC08_L2SP_121044_20150824_20200908_02_T1,LANDSAT_8,OLI_TIRS,24/8/2015,02:45:42.7650940Z,2,121,44,16.1,113.29,64.18,25.82,Yes,2015,700329,27
832,LC08_121045_20150824,LANDSAT/LC08/C02/T1_L2/LC08_121045_20150824,LC08_L2SP_121045_20150824_20200908_02_T1,LANDSAT_8,OLI_TIRS,24/8/2015,02:46:06.6603670Z,2,121,45,28.78,110.24,64.50,25.50,No,,,
833,LE07_122045_20150924,LANDSAT/LE07/C02/T1_L2/LE07_122045_20150924,LE07_L2SP_122045_20150924_20200903_02_T1,LANDSAT_7,ETM,24/9/2015,02:52:28.8318499Z,2,122,45,7,133.21,59.47,30.53,Yes,2015,289746,3
834,LC08_122044_20151002,LANDSAT/LC08/C02/T1_L2/LC08_122044_20151002,LC08_L2SP_122044_20151002_20200908_02_T1,LANDSAT_8,OLI_TIRS,2/10/2015,02:52:08.0730540Z,2,122,44,18.21,139.94,56.62,33.38,No,,,
835,LC08_122044_20151018,LANDSAT/LC08/C02/T1_L2/LC08_122044_20151018,LC08_L2SP_122044_20151018_20200908_02_T1,LANDSAT_8,OLI_TIRS,18/10/2015,02:52:08.6844400Z,2,122,44,0.59,147.19,52.15,37.85,Yes,2015,1121435,78
836,LC08_122045_20151018,LANDSAT/LC08/C02/T1_L2/LC08_122045_20151018,LC08_L2SP_122045_20151018_20200908_02_T1,LANDSAT_8,OLI_TIRS,18/10/2015,02:52:32.5839490Z,2,122,45,17.81,145.81,53.23,36.77,No,,,
837,LC08_121045_20151027,LANDSAT/LC08/C02/T1_L2/LC08_121045_20151027,LC08_L2SP_121045_20151027_20200908_02_T1,LANDSAT_8,OLI_TIRS,27/10/2015,02:46:25.8520410Z,2,121,45,36.32,148.91,50.67,39.33,Yes,2015,806517,57
838,LE07_122044_20151127,LANDSAT/LE07/C02/T1_L2/LE07_122044_20151127,LE07_L2SP_122044_20151127_20200903_02_T1,LANDSAT_7,ETM,27/11/2015,02:52:59.4620726Z,2,122,44,3,154.65,41.73,48.27,Yes,2015,904477,65
839,LE07_122045_20151127,LANDSAT/LE07/C02/T1_L2/LE07_122045_20151127,LE07_L2SP_122045_20151127_20200903_02_T1,LANDSAT_7,ETM,27/11/2015,02:53:23.3610455Z,2,122,45,23,153.80,42.93,47.07,No,,,
840,LC08_122044_20160207,LANDSAT/LC08/C02/T1_L2/LC08_122044_20160207,LC08_L2SP_122044_20160207_20200907_02_T1,LANDSAT_8,OLI_TIRS,7/2/2016,02:52:07.9613410Z,2,122,44,0.06,143.21,43.26,46.74,Yes,2015,1165249,95
841,LC08_122045_20160207,LANDSAT/LC08/C02/T1_L2/LC08_122045_20160207,LC08_L2SP_122045_20160207_20200907_02_T1,LANDSAT_8,OLI_TIRS,7/2/2016,02:52:31.8566140Z,2,122,45,0.1,142.11,44.27,45.73,No,,,
842,LE07_121044_20160208,LANDSAT/LE07/C02/T1_L2/LE07_121044_20160208,LE07_L2SP_121044_20160208_20200903_02_T1,LANDSAT_7,ETM,8/2/2016,02:47:47.3452513Z,2,121,44,0,143.44,43.76,46.24,Yes,2015,759084,47
843,LE07_121045_20160208,LANDSAT/LE07/C02/T1_L2/LE07_121045_20160208,LE07_L2SP_121045_20160208_20200903_02_T1,LANDSAT_7,ETM,8/2/2016,02:48:11.2422702Z,2,121,45,0,142.32,44.77,45.23,No,,,
844,LE07_122044_20160302,LANDSAT/LE07/C02/T1_L2/LE07_122044_20160302,LE07_L2SP_122044_20160302_20200903_02_T1,LANDSAT_7,ETM,2/3/2016,02:54:04.9938238Z,2,122,44,0,136.89,50.58,39.42,Yes,2015,903018,63
845,LE07_122045_20160302,LANDSAT/LE07/C02/T1_L2/LE07_122045_20160302,LE07_L2SP_122045_20160302_20200903_02_T1,LANDSAT_7,ETM,2/3/2016,02:54:28.8930684Z,2,122,45,46,135.36,51.47,38.53,No,,,
846,LC08_122044_20160326,LANDSAT/LC08/C02/T1_L2/LC08_122044_20160326,LC08_L2SP_122044_20160326_20200907_02_T1,LANDSAT_8,OLI_TIRS,26/3/2016,02:51:50.3981170Z,2,122,44,11,127.14,58.18,31.82,Yes,2015,1156467,90
847,LC08_122045_20160326,LANDSAT/LC08/C02/T1_L2/LC08_122045_20160326,LC08_L2SP_122045_20160326_20200907_02_T1,LANDSAT_8,OLI_TIRS,26/3/2016,02:52:14.2976270Z,2,122,45,5.78,124.93,58.84,31.16,No,,,
848,LE07_121044_20160327,LANDSAT/LE07/C02/T1_L2/LE07_121044_20160327,LE07_L2SP_121044_20160327_20200902_02_T1,LANDSAT_7,ETM,27/3/2016,02:48:05.3371815Z,2,121,44,10,127.48,58.95,31.05,Yes,2015,725654,31
849,LE07_121045_20160327,LANDSAT/LE07/C02/T1_L2/LE07_121045_20160327,LE07_L2SP_121045_20160327_20200902_02_T1,LANDSAT_7,ETM,27/3/2016,02:48:29.2357089Z,2,121,45,0,125.21,59.63,30.37,No,,,
850,LC08_121045_20160506,LANDSAT/LC08/C02/T1_L2/LC08_121045_20160506,LC08_L2SP_121045_20160506_20200907_02_T1,LANDSAT_8,OLI_TIRS,6/5/2016,02:45:56.3026050Z,2,121,45,7.71,99.13,67.79,22.21,No,,,
851,LE07_122044_20160708,LANDSAT/LE07/C02/T1_L2/LE07_122044_20160708,LE07_L2SP_122044_20160708_20200902_02_T1,LANDSAT_7,ETM,8/7/2016,02:54:40.4946222Z,2,122,44,6,87.02,67.86,22.14,Yes,2015,728741,25
852,LE07_122045_20160708,LANDSAT/LE07/C02/T1_L2/LE07_122045_20160708,LE07_L2SP_122045_20160708_20200902_02_T1,LANDSAT_7,ETM,8/7/2016,02:55:04.3936994Z,2,122,45,4,83.47,67.52,22.48,No,,,
853,LE07_122044_20160724,LANDSAT/LE07/C02/T1_L2/LE07_122044_20160724,LE07_L2SP_122044_20160724_20200902_02_T1,LANDSAT_7,ETM,24/7/2016,02:54:42.6866873Z,2,122,44,5,93.68,67.11,22.89,Yes,2015,855110,40
854,LE07_122045_20160724,LANDSAT/LE07/C02/T1_L2/LE07_122045_20160724,LE07_L2SP_122045_20160724_20200902_02_T1,LANDSAT_7,ETM,24/7/2016,02:55:06.5852708Z,2,122,45,7,90.17,66.93,23.07,No,,,
855,LC08_121044_20160725,LANDSAT/LC08/C02/T1_L2/LC08_121044_20160725,LC08_L2SP_121044_20160725_20200906_02_T1,LANDSAT_8,OLI_TIRS,25/7/2016,02:45:56.1221810Z,2,121,44,14.54,93.88,66.46,23.54,Yes,2015,788197,53
856,LC08_121045_20160725,LANDSAT/LC08/C02/T1_L2/LC08_121045_20160725,LC08_L2SP_121045_20160725_20200906_02_T1,LANDSAT_8,OLI_TIRS,25/7/2016,02:46:20.0174550Z,2,121,45,6.06,90.47,66.29,23.71,No,,,
857,LC08_121045_20160826,LANDSAT/LC08/C02/T1_L2/LC08_121045_20160826,LC08_L2SP_121045_20160826_20200906_02_T1,LANDSAT_8,OLI_TIRS,26/8/2016,02:46:29.0659360Z,2,121,45,2.37,112.48,64.30,25.70,Yes,2015,917645,84
858,LC08_122044_20160918,LANDSAT/LC08/C02/T1_L2/LC08_122044_20160918,LC08_L2SP_122044_20160918_20200906_02_T1,LANDSAT_8,OLI_TIRS,18/9/2016,02:52:21.1675070Z,2,122,44,11.95,132.11,59.90,30.10,Yes,2015,1136546,85
859,LC08_122045_20160918,LANDSAT/LC08/C02/T1_L2/LC08_122045_20160918,LC08_L2SP_122045_20160918_20200906_02_T1,LANDSAT_8,OLI_TIRS,18/9/2016,02:52:45.0670170Z,2,122,45,1.86,129.85,60.68,29.32,No,,,
860,LE07_121045_20160919,LANDSAT/LE07/C02/T1_L2/LE07_121045_20160919,LE07_L2SP_121045_20160919_20200902_02_T1,LANDSAT_7,ETM,19/9/2016,02:49:03.5815362Z,2,121,45,13,131.40,60.89,29.11,Yes,2015,759047,45
861,LE07_122044_20160926,LANDSAT/LE07/C02/T1_L2/LE07_122044_20160926,LE07_L2SP_122044_20160926_20200902_02_T1,LANDSAT_7,ETM,26/9/2016,02:54:51.7971742Z,2,122,44,17,137.97,58.38,31.62,Yes,2015,370792,8
862,LC08_121044_20160927,LANDSAT/LC08/C02/T1_L2/LC08_121044_20160927,LC08_L2SP_121044_20160927_20201015_02_T1,LANDSAT_8,OLI_TIRS,27/9/2016,02:46:10.1118310Z,2,121,44,3.08,137.68,57.76,32.24,Yes,2015,915233,82
863,LC08_121045_20160927,LANDSAT/LC08/C02/T1_L2/LC08_121045_20160927,LC08_L2SP_121045_20160927_20200906_02_T1,LANDSAT_8,OLI_TIRS,27/9/2016,02:46:34.0071050Z,2,121,45,11.76,135.73,58.66,31.34,No,,,
864,LC08_122044_20161105,LANDSAT/LC08/C02/T1_L2/LC08_122044_20161105,LC08_L2SP_122044_20161105_20200905_02_T1,LANDSAT_8,OLI_TIRS,5/11/2016,02:52:27.5197280Z,2,122,44,6.54,152.43,46.81,43.19,No,,,
865,LC08_122045_20161105,LANDSAT/LC08/C02/T1_L2/LC08_122045_20161105,LC08_L2SP_122045_20161105_20200905_02_T1,LANDSAT_8,OLI_TIRS,5/11/2016,02:52:51.4192380Z,2,122,45,6.42,151.39,47.97,42.03,No,,,
866,LC08_121044_20161114,LANDSAT/LC08/C02/T1_L2/LC08_121044_20161114,LC08_L2SP_121044_20161114_20200905_02_T1,LANDSAT_8,OLI_TIRS,14/11/2016,02:46:16.2420740Z,2,121,44,2.82,153.75,44.44,45.56,Yes,2015,333580,10
867,LC08_122044_20161207,LANDSAT/LC08/C02/T1_L2/LC08_122044_20161207,LC08_L2SP_122044_20161207_20200905_02_T1,LANDSAT_8,OLI_TIRS,7/12/2016,02:52:25.7793940Z,2,122,44,4.08,154.25,39.81,50.19,No,,,
868,LE07_121045_20161208,LANDSAT/LE07/C02/T1_L2/LE07_121045_20161208,LE07_L2SP_121045_20161208_20200901_02_T1,LANDSAT_7,ETM,8/12/2016,02:48:48.9120086Z,2,121,45,20,153.96,41.09,48.91,Yes,2015,787325,51
869,LE07_122044_20161215,LANDSAT/LE07/C02/T1_L2/LE07_122044_20161215,LE07_L2SP_122044_20161215_20201008_02_T1,LANDSAT_7,ETM,15/12/2016,02:54:33.4978830Z,2,122,44,10,154.17,39.08,50.92,Yes,2015,825838,33
870,LC08_121044_20161216,LANDSAT/LC08/C02/T1_L2/LC08_121044_20161216,LC08_L2SP_121044_20161216_20200905_02_T1,LANDSAT_8,OLI_TIRS,16/12/2016,02:46:12.2187970Z,2,121,44,6.19,153.52,38.78,51.22,Yes,2015,991135,92
871,LC08_121045_20161216,LANDSAT/LC08/C02/T1_L2/LC08_121045_20161216,LC08_L2SP_121045_20161216_20200905_02_T1,LANDSAT_8,OLI_TIRS,16/12/2016,02:46:36.1140710Z,2,121,45,72.42,152.73,39.96,50.04,No,,,
872,LE07_122044_20161231,LANDSAT/LE07/C02/T1_L2/LE07_122044_20161231,LE07_L2SP_122044_20161231_20201008_02_T1,LANDSAT_7,ETM,31/12/2016,02:54:26.1502089Z,2,122,44,3,151.95,38.44,51.56,Yes,2015,858280,43
873,LE07_122045_20161231,LANDSAT/LE07/C02/T1_L2/LE07_122045_20161231,LE07_L2SP_122045_20161231_20200901_02_T1,LANDSAT_7,ETM,31/12/2016,02:54:50.0460416Z,2,122,45,40,151.15,39.60,50.40,No,,,
874,LC08_121044_20170101,LANDSAT/LC08/C02/T1_L2/LC08_121044_20170101,LC08_L2SP_121044_20170101_20200905_02_T1,LANDSAT_8,OLI_TIRS,1/1/2017,02:46:08.9034980Z,2,121,44,11.01,151.26,38.23,51.77,No,,,
875,LC08_122045_20170108,LANDSAT/LC08/C02/T1_L2/LC08_122045_20170108,LC08_L2SP_122045_20170108_20200905_02_T1,LANDSAT_8,OLI_TIRS,8/1/2017,02:52:42.3723410Z,2,122,45,2.38,149.13,39.67,50.33,Yes,2015,600410,15
876,LE07_121044_20170125,LANDSAT/LE07/C02/T1_L2/LE07_121044_20170125,LE07_L2SP_121044_20170125_20201008_02_T1,LANDSAT_7,ETM,25/1/2017,02:47:57.9333204Z,2,121,44,0,146.77,40.90,49.10,Yes,2015,742547,37
877,LE07_121045_20170125,LANDSAT/LE07/C02/T1_L2/LE07_121045_20170125,LE07_L2SP_121045_20170125_20200901_02_T1,LANDSAT_7,ETM,25/1/2017,02:48:21.8306839Z,2,121,45,46,145.81,41.98,48.02,No,,,
878,LE07_122044_20170217,LANDSAT/LE07/C02/T1_L2/LE07_122044_20170217,LE07_L2SP_122044_20170217_20200901_02_T1,LANDSAT_7,ETM,17/2/2017,02:54:05.3505946Z,2,122,44,1,140.86,46.45,43.55,Yes,2015,900505,58
879,LE07_122045_20170217,LANDSAT/LE07/C02/T1_L2/LE07_122045_20170217,LE07_L2SP_122045_20170217_20200901_02_T1,LANDSAT_7,ETM,17/2/2017,02:54:29.2495268Z,2,122,45,8,139.60,47.42,42.58,No,,,
880,LC08_121044_20170218,LANDSAT/LC08/C02/T1_L2/LC08_121044_20170218,LC08_L2SP_121044_20170218_20200905_02_T1,LANDSAT_8,OLI_TIRS,18/2/2017,02:45:51.7440190Z,2,121,44,20.61,140.00,46.44,43.56,Yes,2015,980095,90
881,LC08_121045_20170218,LANDSAT/LC08/C02/T1_L2/LC08_121045_20170218,LC08_L2SP_121045_20170218_20200905_02_T1,LANDSAT_8,OLI_TIRS,18/2/2017,02:46:15.6392930Z,2,121,45,18.9,138.72,47.38,42.62,No,,,
882,LC08_121045_20170407,LANDSAT/LC08/C02/T1_L2/LC08_121045_20170407,LC08_L2SP_121045_20170407_20200904_02_T1,LANDSAT_8,OLI_TIRS,7/4/2017,02:45:51.9820340Z,2,121,45,35.27,118.64,62.25,27.75,No,,,
883,LC08_122044_20170430,LANDSAT/LC08/C02/T1_L2/LC08_122044_20170430,LC08_L2SP_122044_20170430_20200904_02_T1,LANDSAT_8,OLI_TIRS,30/4/2017,02:51:24.4970490Z,2,122,44,17.62,106.99,66.87,23.13,Yes,2015,1004859,70
884,LC08_121044_20170728,LANDSAT/LC08/C02/T1_L2/LC08_121044_20170728,LC08_L2SP_121044_20170728_20200903_02_T1,LANDSAT_8,OLI_TIRS,28/7/2017,02:45:52.2966360Z,2,121,44,24.55,95.37,66.30,23.70,Yes,2015,827589,63
885,LC08_121045_20170728,LANDSAT/LC08/C02/T1_L2/LC08_121045_20170728,LC08_L2SP_121045_20170728_20200903_02_T1,LANDSAT_8,OLI_TIRS,28/7/2017,02:46:16.1961460Z,2,121,45,47.84,91.98,66.17,23.83,No,,,
886,LC08_122044_20170820,LANDSAT/LC08/C02/T1_L2/LC08_122044_20170820,LC08_L2SP_122044_20170820_20200903_02_T1,LANDSAT_8,OLI_TIRS,20/8/2017,02:52:11.2507730Z,2,122,44,12.71,110.76,64.62,25.38,Yes,2015,846226,38
887,LC08_122045_20170820,LANDSAT/LC08/C02/T1_L2/LC08_122045_20170820,LC08_L2SP_122045_20170820_20200903_02_T1,LANDSAT_8,OLI_TIRS,20/8/2017,02:52:35.1502830Z,2,122,45,8.08,107.63,64.88,25.12,No,,,
888,LE07_121044_20170821,LANDSAT/LE07/C02/T1_L2/LE07_121044_20170821,LE07_L2SP_121044_20170821_20200830_02_T1,LANDSAT_7,ETM,21/8/2017,02:48:32.9117726Z,2,121,44,5,112.19,65.04,24.96,Yes,2015,749669,43
889,LE07_121045_20170821,LANDSAT/LE07/C02/T1_L2/LE07_121045_20170821,LE07_L2SP_121045_20170821_20200830_02_T1,LANDSAT_7,ETM,21/8/2017,02:48:56.8081470Z,2,121,45,29,109.01,65.34,24.66,No,,,
890,LC08_121044_20170829,LANDSAT/LC08/C02/T1_L2/LC08_121044_20170829,LC08_L2SP_121044_20170829_20200903_02_T1,LANDSAT_8,OLI_TIRS,29/8/2017,02:46:02.1523030Z,2,121,44,3.64,117.53,63.53,26.47,Yes,2015,834502,65
891,LC08_121045_20170829,LANDSAT/LC08/C02/T1_L2/LC08_121045_20170829,LC08_L2SP_121045_20170829_20200903_02_T1,LANDSAT_8,OLI_TIRS,29/8/2017,02:46:26.0518140Z,2,121,45,3.54,114.61,63.96,26.04,No,,,
892,LC08_121045_20171016,LANDSAT/LC08/C02/T1_L2/LC08_121045_20171016,LC08_L2SP_121045_20171016_20200902_02_T1,LANDSAT_8,OLI_TIRS,16/10/2017,02:46:37.7752440Z,2,121,45,11.36,145.27,53.67,36.33,No,,,
893,LC08_122044_20171023,LANDSAT/LC08/C02/T1_L2/LC08_122044_20171023,LC08_L2SP_122044_20171023_20200902_02_T1,LANDSAT_8,OLI_TIRS,23/10/2017,02:52:25.2858840Z,2,122,44,0.05,149.12,50.56,39.44,Yes,2015,1132776,83
894,LC08_122045_20171023,LANDSAT/LC08/C02/T1_L2/LC08_122045_20171023,LC08_L2SP_122045_20171023_20200902_02_T1,LANDSAT_8,OLI_TIRS,23/10/2017,02:52:49.1853939Z,2,122,45,12.4,147.86,51.68,38.32,No,,,
895,LE07_121044_20171024,LANDSAT/LE07/C02/T1_L2/LE07_121044_20171024,LE07_L2SP_121044_20171024_20200830_02_T1,LANDSAT_7,ETM,24/10/2017,02:48:34.6692591Z,2,121,44,0,150.15,50.52,39.48,Yes,2015,863058,71
896,LE07_121045_20171024,LANDSAT/LE07/C02/T1_L2/LE07_121045_20171024,LE07_L2SP_121045_20171024_20200830_02_T1,LANDSAT_7,ETM,24/10/2017,02:48:58.5676792Z,2,121,45,15,148.92,51.65,38.35,No,,,
897,LE07_122044_20171031,LANDSAT/LE07/C02/T1_L2/LE07_122044_20171031,LE07_L2SP_122044_20171031_20200830_02_T1,LANDSAT_7,ETM,31/10/2017,02:54:45.2226029Z,2,122,44,0,152.00,48.49,41.51,Yes,2015,781878,28
898,LE07_122045_20171031,LANDSAT/LE07/C02/T1_L2/LE07_122045_20171031,LE07_L2SP_122045_20171031_20200830_02_T1,LANDSAT_7,ETM,31/10/2017,02:55:09.1210559Z,2,122,45,45,150.88,49.65,40.35,No,,,
899,LC08_121044_20171101,LANDSAT/LC08/C02/T1_L2/LC08_121044_20171101,LC08_L2SP_121044_20171101_20200902_02_T1,LANDSAT_8,OLI_TIRS,1/11/2017,02:46:14.1185570Z,2,121,44,0.03,151.53,47.98,42.02,Yes,2015,1028436,100
900,LC08_121045_20171101,LANDSAT/LC08/C02/T1_L2/LC08_121045_20171101,LC08_L2SP_121045_20171101_20200902_02_T1,LANDSAT_8,OLI_TIRS,1/11/2017,02:46:38.0180680Z,2,121,45,24.35,150.43,49.13,40.87,No,,,
901,LC08_121044_20171117,LANDSAT/LC08/C02/T1_L2/LC08_121044_20171117,LC08_L2SP_121044_20171117_20200902_02_T1,LANDSAT_8,OLI_TIRS,17/11/2017,02:46:10.4773539Z,2,121,44,14.29,153.99,43.76,46.24,Yes,2015,943987,86
902,LC08_121045_20171117,LANDSAT/LC08/C02/T1_L2/LC08_121045_20171117,LC08_L2SP_121045_20171117_20200902_02_T1,LANDSAT_8,OLI_TIRS,17/11/2017,02:46:34.3768650Z,2,121,45,38.83,153.07,44.95,45.05,No,,,
903,LC08_121045_20171203,LANDSAT/LC08/C02/T1_L2/LC08_121045_20171203,LC08_L2SP_121045_20171203_20200902_02_T1,LANDSAT_8,OLI_TIRS,3/12/2017,02:46:28.9572250Z,2,121,45,71.17,153.58,41.66,48.34,Yes,2015,857596,67
904,LC08_122045_20171210,LANDSAT/LC08/C02/T1_L2/LC08_122045_20171210,LC08_L2SP_122045_20171210_20200902_02_T1,LANDSAT_8,OLI_TIRS,10/12/2017,02:52:39.5809630Z,2,122,45,38.01,153.25,40.63,49.37,Yes,2015,614650,18
905,LE07_121044_20171211,LANDSAT/LE07/C02/T1_L2/LE07_121044_20171211,LE07_L2SP_121044_20171211_20200830_02_T1,LANDSAT_7,ETM,11/12/2017,02:48:20.6579594Z,2,121,44,0,154.49,39.51,50.49,Yes,2015,885567,76
906,LE07_121045_20171211,LANDSAT/LE07/C02/T1_L2/LE07_121045_20171211,LE07_L2SP_121045_20171211_20200830_02_T1,LANDSAT_7,ETM,11/12/2017,02:48:44.5540363Z,2,121,45,23,153.70,40.71,49.29,No,,,
907,LE07_122044_20171218,LANDSAT/LE07/C02/T1_L2/LE07_122044_20171218,LE07_L2SP_122044_20171218_20200830_02_T1,LANDSAT_7,ETM,18/12/2017,02:54:27.1862953Z,2,122,44,0,153.80,38.82,51.18,Yes,2015,784355,30
908,LE07_122045_20171218,LANDSAT/LE07/C02/T1_L2/LE07_122045_20171218,LE07_L2SP_122045_20171218_20200830_02_T1,LANDSAT_7,ETM,18/12/2017,02:54:51.0827262Z,2,122,45,4,153.01,40.01,49.99,No,,,
909,LC08_121044_20171219,LANDSAT/LC08/C02/T1_L2/LC08_121044_20171219,LC08_L2SP_121044_20171219_20200902_02_T1,LANDSAT_8,OLI_TIRS,19/12/2017,02:46:07.7942619Z,2,121,44,12.22,153.19,38.55,51.45,Yes,2015,1021469,98
910,LC08_121045_20171219,LANDSAT/LC08/C02/T1_L2/LC08_121045_20171219,LC08_L2SP_121045_20171219_20200902_02_T1,LANDSAT_8,OLI_TIRS,19/12/2017,02:46:31.6980090Z,2,121,45,62.25,152.39,39.73,50.27,No,,,
911,LE07_121044_20171227,LANDSAT/LE07/C02/T1_L2/LE07_121044_20171227,LE07_L2SP_121044_20171227_20200830_02_T1,LANDSAT_7,ETM,27/12/2017,02:48:10.0555284Z,2,121,44,9,152.57,38.41,51.59,Yes,2015,862162,69
912,LE07_121045_20171227,LANDSAT/LE07/C02/T1_L2/LE07_121045_20171227,LE07_L2SP_121045_20171227_20200830_02_T1,LANDSAT_7,ETM,27/12/2017,02:48:33.9521169Z,2,121,45,47,151.77,39.58,50.42,No,,,
913,LC08_122044_20180111,LANDSAT/LC08/C02/T1_L2/LC08_122044_20180111,LC08_L2SP_122044_20180111_20200902_02_T1,LANDSAT_8,OLI_TIRS,11/1/2018,02:52:12.1893049Z,2,122,44,14.76,149.40,38.74,51.26,Yes,2020,1156877,73
914,LC08_122045_20180111,LANDSAT/LC08/C02/T1_L2/LC08_122045_20180111,LC08_L2SP_122045_20180111_20200902_02_T1,LANDSAT_8,OLI_TIRS,11/1/2018,02:52:36.0803440Z,2,122,45,46.83,148.54,39.86,50.14,No,,,
915,LE07_121044_20180112,LANDSAT/LE07/C02/T1_L2/LE07_121044_20180112,LE07_L2SP_121044_20180112_20200830_02_T1,LANDSAT_7,ETM,12/1/2018,02:47:56.9552594Z,2,121,44,0,149.65,39.05,50.95,Yes,2020,820655,35
916,LE07_121045_20180112,LANDSAT/LE07/C02/T1_L2/LE07_121045_20180112,LE07_L2SP_121045_20180112_20200830_02_T1,LANDSAT_7,ETM,12/1/2018,02:48:20.8525868Z,2,121,45,21,148.79,40.17,49.83,No,,,
917,LC08_122044_20180212,LANDSAT/LC08/C02/T1_L2/LC08_122044_20180212,LC08_L2SP_122044_20180212_20200902_02_T1,LANDSAT_8,OLI_TIRS,12/2/2018,02:51:56.5911180Z,2,122,44,7.67,141.72,44.66,45.34,Yes,2020,1196018,95
918,LC08_122045_20180212,LANDSAT/LC08/C02/T1_L2/LC08_122045_20180212,LC08_L2SP_122045_20180212_20200902_02_T1,LANDSAT_8,OLI_TIRS,12/2/2018,02:52:20.4863930Z,2,122,45,9.15,140.54,45.65,44.35,No,,,
919,LE07_121044_20180213,LANDSAT/LE07/C02/T1_L2/LE07_121044_20180213,LE07_L2SP_121044_20180213_20200830_02_T1,LANDSAT_7,ETM,13/2/2018,02:47:28.3858388Z,2,121,44,0,141.90,45.17,44.83,Yes,2020,750581,30
920,LE07_121045_20180213,LANDSAT/LE07/C02/T1_L2/LE07_121045_20180213,LE07_L2SP_121045_20180213_20200829_02_T1,LANDSAT_7,ETM,13/2/2018,02:47:52.2843465Z,2,121,45,1,140.70,46.16,43.84,No,,,
921,LC08_122045_20180228,LANDSAT/LC08/C02/T1_L2/LC08_122045_20180228,LC08_L2SP_122045_20180228_20200902_02_T1,LANDSAT_8,OLI_TIRS,28/2/2018,02:52:13.7214450Z,2,122,45,54.98,135.56,50.31,39.69,No,,,
922,LE07_121044_20180301,LANDSAT/LE07/C02/T1_L2/LE07_121044_20180301,LE07_L2SP_121044_20180301_20200829_02_T1,LANDSAT_7,ETM,1/3/2018,02:47:18.6367793Z,2,121,44,27,137.17,49.99,40.01,Yes,2020,150959,2
923,LC08_121044_20180309,LANDSAT/LC08/C02/T1_L2/LC08_121044_20180309,LC08_L2SP_121044_20180309_20200901_02_T1,LANDSAT_8,OLI_TIRS,9/3/2018,02:45:33.9838960Z,2,121,44,0.78,134.03,52.36,37.64,Yes,2020,953484,78
