RowID,Taxa,Family,ChecklistName,CommonName,中文名稱,NativePlant,Fellowes2002,Corlett2000,Cap96,Cap170,Cap586,RarePreciousPlant,ChinaRedListVertebrates,ChinaRedDataPlant,IUCNRedList,ConservationConcern
2767,Plants,Fagaceae,Lithocarpus elizabethae,"Elizabeth's Tanbark, Hong Kong Tanoak",厚斗柯,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2768,Plants,Fagaceae,Lithocarpus fenestratus,South-china Tanoak,泥柯,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2769,Plants,Fagaceae,Lithocarpus glaber,Tanoak,柯,Native,NA,NA,N,N,N,N,NA,N,NA,N
2770,Plants,Fagaceae,Lithocarpus haipinii,,"耳柯, 卷葉石櫟",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2771,Plants,Fagaceae,Lithocarpus hancei,Hance's Tanbark,"硬殼柯, 漢斯石柯",Native,NA,NA,N,N,N,N,NA,N,NA,N
2772,Plants,Fagaceae,Lithocarpus harlandii,Harland's Tanbark,"港柯, 夏蘭柯",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2773,Plants,Fagaceae,Lithocarpus irwinii,Irwin's Tanbark,廣南柯,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2774,Plants,Fagaceae,Lithocarpus iteaphyllus,Itea Lithocarpus,鼠刺葉柯,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2775,Plants,Fagaceae,Lithocarpus konishii,Taiwan Rock Oak,油葉柯,Native,NA,rare,N,N,N,Y,NA,N,NA,Y
2776,Plants,Fagaceae,Lithocarpus litseifolius,,"木薑葉柯, 多穗柯",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2777,Plants,Fagaceae,Lithocarpus macilentus,,粉葉柯,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
2778,Plants,Fagaceae,Lithocarpus quercifolius,,櫟葉柯,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2779,Plants,Fagaceae,Quercus acutissima,"Sawtooth Oak, Southern Oak",麻櫟,Native,NA,NA,N,N,N,N,NA,N,NA,N
2780,Plants,Fagaceae,Quercus fabri,White Oak,白櫟,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2781,Plants,Flacourtiaceae,Casearia glomerata,Casearia,嘉賜樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2782,Plants,Flacourtiaceae,Casearia velutina,"Hairy-leaved Casearia, Villous Casearia",毛嘉賜樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2783,Plants,Flacourtiaceae,Dovyalis hebecarpa,Ceylon Gooseberry,錫蘭莓,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2784,Plants,Flacourtiaceae,Flacourtia rukam,Rukam,大葉刺籬木,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2785,Plants,Flacourtiaceae,Gynocardia odorata,Fragrant Gynocardia,馬蛋果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2786,Plants,Flacourtiaceae,Homalium ceylanicum,,"斯里蘭卡天料木, 紅花天料木",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2787,Plants,Flacourtiaceae,Homalium cochinchinense,Cochin-china Homalium,天料木,Native,NA,NA,N,N,N,N,NA,N,NA,N
2788,Plants,Flacourtiaceae,Scolopia chinensis,Chinese Scolopia,刺柊,Native,NA,NA,N,N,N,N,NA,N,NA,N
2789,Plants,Flacourtiaceae,Scolopia saeva,"Scolopia, Kwangtung Scolopia",廣東刺柊,Native,NA,NA,N,N,N,N,NA,N,NA,N
2790,Plants,Flacourtiaceae,Xylosma congesta,Congested Xylosma,柞木,Native,NA,NA,N,N,N,N,NA,N,NA,N
2791,Plants,Flacourtiaceae,Xylosma longifolia,Long-leaved Xylosma,長葉柞木,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2792,Plants,Fumariaceae,Corydalis balansae,Taiwan Corydalis,台灣黃堇,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2793,Plants,Gentianaceae,Cotylanthera paucisquama,,杯藥草,Native,NA,NA,N,N,N,N,NA,N,NA,N
2794,Plants,Gentianaceae,Exacum tetragonum,,藻百年,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2795,Plants,Gentianaceae,Gentiana loureiroi,Gentian,華南龍膽,Native,NA,NA,N,N,N,N,NA,N,NA,N
2796,Plants,Gentianaceae,Tripterospermum nienkui,Creeping Gentian,"香港雙蝴蝶, 蔓龍膽",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2797,Plants,Geraniaceae,Erodium cicutarium,Red Stem Filaree,"芹葉牻牛兒苗, 牻牛兒苗",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2798,Plants,Geraniaceae,Pelargonium graveolens,"Fragrant-leaved Geranium, Rose Geranium","香葉天竺葵, 香葉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2799,Plants,Geraniaceae,Pelargonium hortorum,Geranium,"天竺葵, 洋葵",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2800,Plants,Gesneriaceae,Achimenes grandiflora,Big-flowered Achimenes,戲法草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2801,Plants,Gesneriaceae,Aeschynanthus acuminatus,Acuminate Basket Vine,芒毛苣苔,Native,NA,NA,N,N,N,N,NA,N,NA,N
2802,Plants,Gesneriaceae,Boea hygrometrica,Hygrometrica Boea,旋蒴苣苔,Native,NA,NA,N,N,N,N,NA,N,NA,N
2803,Plants,Gesneriaceae,Boeica guileana,Guile's Boeica,"紫花短筒苣苔, 佳氏苣苔",Native,NA,rare,N,N,N,Y,NA,N,NA,Y
2804,Plants,Gesneriaceae,Chirita sinensis,Chinese Chirita,唇柱苣苔,Native,NA,NA,N,N,N,N,NA,N,NA,N
2805,Plants,Gesneriaceae,Didymostigma obtusum,Obtuse Didymostigma,雙片苣苔,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2806,Plants,Gesneriaceae,Oreocharis benthamii,Bentham's Oreocharis,"大葉石上蓮, 石上蓮",Native,NA,NA,N,N,N,N,NA,N,NA,N
2807,Plants,Gesneriaceae,Rhynchotechum ellipticum,Taiwan Rhynchotechum,"線柱苣苔, 冠萼線柱苣苔",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2808,Plants,Gesneriaceae,Saintpaulia ionantha,African Violet,非洲紫羅蘭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2809,Plants,Gesneriaceae,Sinningia speciosa,Gloxinia,大岩桐,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2810,Plants,Ginkgoaceae,Ginkgo biloba,"Maidenhair Tree, Ginkgo","銀杏, 白果樹",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2811,Plants,Gleicheniaceae,Dicranopteris linearis,"Linear Forked Fern, False Staghorn Fern",鐵芒萁,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2812,Plants,Gleicheniaceae,Dicranopteris pedata,Dichotomy Forked Fern,芒萁,Native,NA,NA,N,N,N,N,NA,N,NA,N
2813,Plants,Gleicheniaceae,Dicranopteris splendida,Splendid Forked Fern,大羽芒萁,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2814,Plants,Gleicheniaceae,Diplopterygium cantonense,Cantonese Coral Fern,粵裏白,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2815,Plants,Gleicheniaceae,Diplopterygium chinensis,Chinese Coral Fern,中華裏白,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2816,Plants,Gleicheniaceae,Diplopterygium glaucum,Corel Fern,裏白,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2817,Plants,Gleicheniaceae,Sticherus laevigatus,Flat Sticherus,假芒萁,Native,NA,NA,N,N,N,N,NA,N,NA,N
2818,Plants,Gnetaceae,Gnetum luofuense,Luofushan Joint-fir,羅浮買麻藤,Native,NA,NA,N,N,N,N,NA,N,NT,N
2819,Plants,Gnetaceae,Gnetum parvifolium,"Small-leaved Joint-fir, Small-leaved Gnetum",小葉買麻藤,Native,NA,NA,N,N,N,N,NA,N,NA,N
2820,Plants,Goodeniaceae,Calogyne pilosa subsp. chinensis,,火花離根香,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2821,Plants,Goodeniaceae,Scaevola hainanensis,Hainan Naupake,海南草海桐,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2822,Plants,Goodeniaceae,Scaevola taccada,Beach Naupaka,草海桐,Native,NA,NA,N,N,N,N,NA,N,NA,N
2823,Plants,Grammitidaceae,Grammitis hirtella,,紅毛禾葉蕨,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2824,Plants,Grammitidaceae,Grammitis lasiosora,,兩廣禾葉蕨,Exotic,NA,rare,N,N,N,N,NA,N,NA,N
2825,Plants,Grossulariaceae,Itea chinensis,Itea,"老鼠刺, 鼠刺",Native,NA,NA,N,N,N,N,NA,N,NA,N
2826,Plants,Haemodoraceae,Xiphidium coeruleum,,劍葉草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2827,Plants,Haloragaceae,Gonocarpus chinensis,Chinese Seaberry,黃花小二仙草,Native,NA,NA,N,N,N,N,NA,N,NA,N
2828,Plants,Haloragaceae,Gonocarpus micranthus,Small-flowered Seaberry,小二仙草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2829,Plants,Haloragaceae,Myriophyllum aquaticum,,粉綠狐尾藻,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2830,Plants,Haloragaceae,Myriophyllum spicatum,Parrot-feather,"穗狀狐尾藻, 草䕹",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2831,Plants,Haloragaceae,Myriophyllum tetrandrum,Four-stamened Parrot-feather,"四蕊狐尾藻, 四蕊雜",Native,NA,NA,N,N,N,N,NA,N,NA,N
2832,Plants,Hamamelidaceae,Altingia chinensis,Mountain Litchi,"蕈樹, 阿丁楓, 山荔枝",Native,NA,NA,N,N,N,N,NA,N,NA,N
2833,Plants,Hamamelidaceae,Altingia gracilipes,Slender Stalk Altingia,細柄蕈樹,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2834,Plants,Hamamelidaceae,Corylopsis multiflora,,"瑞木, 大果蠟瓣花",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2835,Plants,Hamamelidaceae,Distyliopsis dunnii,,"尖葉假蚊母樹, 尖葉水絲梨",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2836,Plants,Hamamelidaceae,Distyliopsis tutcheri,Tutcher's Fighazel,"鈍葉假蚊母樹, 鈍葉水絲梨, 廣東水絲梨",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2837,Plants,Hamamelidaceae,Distylium racemosum,Mother-of-mosquitoes Tree,蚊母樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2838,Plants,Hamamelidaceae,Eustigma oblongifolium,Oblong-leaved Eustigma,秀柱花,Native,NA,NA,N,N,N,N,NA,N,NA,N
2839,Plants,Hamamelidaceae,Exbucklandia tonkinensis,,大果馬蹄荷,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
2840,Plants,Hamamelidaceae,Liquidambar formosana,"Sweet Gum, Chinese Sweet Gum",楓香,Native,NA,NA,N,N,N,N,NA,N,NA,N
2841,Plants,Hamamelidaceae,Loropetalum chinense,Strap Flower,"檵木, 紙末花",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2842,Plants,Hamamelidaceae,Loropetalum chinense f. rubrum,Red Strap Flower,紅花檵木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2843,Plants,Hamamelidaceae,Loropetalum subcordatum,Hong Kong Witch-hazel,四藥門花,Native,NA,very rare,N,N,N,Y,NA,R,VU,Y
2844,Plants,Hamamelidaceae,Mytilaria laosensis,,殼菜果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2845,Plants,Hamamelidaceae,Rhodoleia championii,Rhodoleia,"紅花荷, 紅苞木, 吊鐘王",Native,NA,very rare,Y,N,N,Y,NA,N,NA,Y
2846,Plants,Hemionitidaceae,Pityrogramma calomelanos,"Silver Fern, Gold Fern",粉葉蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2847,Plants,Hernandiaceae,Illigera celebica,Illigera,"寬藥青藤, 青藤",Native,NA,very rare,Y,N,N,Y,NA,N,NA,Y
2848,Plants,Huperziaceae,Huperzia austrosinica,South China Clubmoss,華南石杉,Native,NA,NA,N,N,N,N,NA,N,NA,N
2849,Plants,Huperziaceae,Huperzia serrata,Serrate Clubmoss,"蛇足石杉, 千層塔",Native,NA,NA,N,N,N,N,NA,N,NA,N
2850,Plants,Huperziaceae,Phlegmariurus carinatus,"Carinate Clubmoss, Keeled Clubmoss",龍骨馬尾杉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2851,Plants,Huperziaceae,Phlegmariurus fordii,Ford's Clubmoss,"華南馬尾杉, 福氏馬尾杉",Native,NA,NA,N,N,N,N,NA,N,NA,N
2852,Plants,Hydrangeaceae,Dichroa febrifuga,"Anti-febrile Dichroa, Chinese Quinine",常山,Native,NA,NA,N,N,N,N,NA,N,NA,N
2853,Plants,Hydrangeaceae,Hydrangea macrophylla,Hydrangea,繡球,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2854,Plants,Hydrangeaceae,Pileostegia tomentella,,星毛冠蓋藤,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2855,Plants,Hydrangeaceae,Pileostegia viburnoides,Pileostegia,冠蓋藤,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2856,Plants,Hydrocharitaceae,Blyxa aubertii,Aubert's Blyxa,"無尾水篩, 簀藻",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2857,Plants,Hydrocharitaceae,Blyxa japonica,Japanese Blyxa,水篩,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2858,Plants,Hydrocharitaceae,Egeria densa,,水蘊草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2859,Plants,Hydrocharitaceae,Halophila beccarii,Beccari's Halophila,"貝克喜鹽草, 貝克鹽藻",Native,NA,rare,N,N,N,N,NA,N,NA,Y
2860,Plants,Hydrocharitaceae,Halophila minor,,小喜鹽草,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2861,Plants,Hydrocharitaceae,Halophila ovalis,Oval Halophila,喜鹽草,Native,NA,NA,N,N,N,Y,NA,N,NA,Y
2862,Plants,Hydrocharitaceae,Hydrilla verticillata,Water-weed,"黑藻, 水藻",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2863,Plants,Hydrocharitaceae,Ottelia alismoides,Water Plantain,"龍舌草, 水車前",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2864,Plants,Hydrocharitaceae,Vallisneria natans,Eel Grass,苦草,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2865,Plants,Hymenophyllaceae,Crepidomanes bipunctatum,"Two-punctated Crepidomanes, Two-dotted Crepidomanes",南洋假脈蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2866,Plants,Hymenophyllaceae,Crepidomanes hainanense,,海南假脈蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
2867,Plants,Hymenophyllaceae,Crepidomanes intramarginale,,緣內假脈蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2868,Plants,Hymenophyllaceae,Crepidomanes latemarginale,Bristle Fern,闊邊假脈蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2869,Plants,Hymenophyllaceae,Crepidomanes racemulosum,,長柄假脈蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2870,Plants,Hymenophyllaceae,Gonocormus minutus,Minute Gonocormus,團扇蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2871,Plants,Hymenophyllaceae,Gonocormus nitidulus,,細口團扇蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2872,Plants,Hymenophyllaceae,Hymenophyllum austrosinicum,"South China Filmy Fern, Small-leaved Filmy-fern",華南膜蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2873,Plants,Hymenophyllaceae,Mecodium badium,"Chestnut Brown Mecodium, Java Filmy-fern",露蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2874,Plants,Hymenophyllaceae,Mecodium microsorum,Small-sorus Mecodium,小果露蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2875,Plants,Hymenophyllaceae,Mecodium osmundoides,Long-stipe Mecodium,長柄露蕨,Native,NA,rare,N,N,N,N,NA,N,NA,Y
2876,Plants,Hymenophyllaceae,Selenodesmium siamense,Siamense Selenodesmium,華南長筒蕨,Native,NA,rare,N,N,N,Y,NA,N,NA,Y
2877,Plants,Hymenophyllaceae,Trichomanes auriculatum,Bottle-fern,瓶蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2878,Plants,Hymenophyllaceae,Trichomanes orientale,Oriental Bottle-fern,華東瓶蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2879,Plants,Hypolepidaceae,Hypolepis punctata,"Downy Ground Fern, Punctate Flakelet Fern",姬蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
2880,Plants,Icacinaceae,Mappianthus iodoides,Common Mappianthus,"甜果藤, 定心藤",Native,NA,NA,N,N,N,N,NA,N,NA,N
2881,Plants,Illiciaceae,Illicium angustisepalum,Lantau Star-anise,大嶼八角,Native,NA,rare,Y,N,N,Y,NA,N,NA,Y
2882,Plants,Illiciaceae,Illicium dunnianum,Dunn's Star-anise,"紅花八角, 鄧氏八角",Native,NA,NA,Y,N,N,N,NA,N,NA,Y
2883,Plants,Illiciaceae,Illicium leiophyllum,Wild Star-anise,"平滑葉八角, 野八角",Native,NA,very rare,Y,N,N,N,NA,N,NA,Y
2884,Plants,Illiciaceae,Illicium micranthum,Small-flowered Star-anise,小花八角,Native,NA,rare,Y,N,N,N,NA,N,NA,Y
2885,Plants,Iridaceae,Belamcanda chinensis,Black-berry Lily,"射干, 較剪蘭",Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
2886,Plants,Iridaceae,Crocosmia × crocosmiiflora,Crocosmia Planch,雄黃蘭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2887,Plants,Iridaceae,Freesia refracta,Freesia,"香雪蘭, 洋玉簪",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2888,Plants,Iridaceae,Gladiolus × gandavensis,Gladiolus,"唐菖蒲, 劍蘭",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2889,Plants,Iridaceae,Iris japonica,Fringed Iris,蝴蝶花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2890,Plants,Iridaceae,Iris speculatrix,Hong Kong Iris,小花鳶尾,Native,NA,rare,Y,N,N,Y,NA,N,NA,Y
2891,Plants,Iridaceae,Iris tectorum,Crested Iris,"鳶尾, 藍蝴蝶",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2892,Plants,Iridaceae,Moraea iridioides,African Iris,肖鳶尾,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2893,Plants,Iridaceae,Neomarica northiana,Walking Iris,新瑪麗雅,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2894,Plants,Iridaceae,Sisyrinchium rosulatum,,庭菖蒲,Exotic,NA,rare,N,N,N,N,NA,N,NA,N
2895,Plants,Iridaceae,Sparaxis grandiflora,"Large-flowered Wand-flower, Wand-flower",南非鳶尾,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2896,Plants,Iridaceae,Tigridia pavonia,,虎皮花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2897,Plants,Ixonanthaceae,Ixonanthes reticulata,Ixonanthes,黏木,Native,NA,NA,N,N,N,Y,NA,V,VU,Y
2898,Plants,Juglandaceae,Engelhardia fenzelii,Fenzel’s Engelhardtia,白皮黃杞,Native,NA,NA,N,N,N,N,NA,N,NA,N
2899,Plants,Juglandaceae,Engelhardia roxburghiana,"Yellow Basket-willow, Roxburgh Engelhartia",黃杞,Native,NA,NA,N,N,N,N,NA,N,NA,N
2900,Plants,Juglandaceae,Pterocarya stenoptera,"Chinese Winged Nut, Winged Nu",楓楊,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
2901,Plants,Juncaceae,Juncus effusus,Common Rush,燈心草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
2902,Plants,Juncaceae,Juncus prismatocarpus subsp. teretifolius,,圓柱葉燈心草,Native,NA,NA,N,N,N,N,NA,N,NA,N
2903,Plants,Juncaceae,Juncus prismatocarpus,Rush,笄石菖,Native,NA,NA,N,N,N,N,NA,N,NA,N
