PointID,Period,RefClass,M1,M2,M3,M4,M5,M6,M7,M8,ReduceTo90,ReduceTo80,ReduceTo70,ReduceTo60,ReduceTo50,ReduceTo40,ReduceTo30,ReduceTo20,ReduceTo10,ReduceTo05,ReduceTo01
442,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
442,c1990,c3,c3,c3,c2,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
442,c1995,c1,c3,c2,c2,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
442,c2000,c1,c3,c2,c2,c2,c2,c1,c3,c1,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
442,c2005,c5,c5,c4,c4,c5,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4,c4
442,c2010,c5,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
442,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
442,c2020,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
443,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
443,c2010,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
443,c2015,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
443,c2020,c2,c2,c2,c2,c2,c1,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
444,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c2015,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
444,c2020,c3,c3,c3,c3,c2,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
445,c1975,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
445,c1980,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
445,c1985,c5,c6,c6,c6,c6,c5,c6,c6,c5,c6,c6,c6,c6,c6,c6,c6,c5,c6,c6,c6
445,c1990,c5,c6,c6,c6,c6,c5,c5,c6,c6,c6,c6,c6,c6,c6,c5,c5,c5,c6,c5,c5
445,c1995,c5,c5,c6,c6,c6,c5,c5,c6,c5,c5,c5,c5,c5,c6,c5,c5,c5,c5,c6,c5
445,c2000,c5,c5,c6,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
445,c2005,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
445,c2010,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c6
445,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c6
445,c2020,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
446,c1975,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2,c1,c1
446,c1980,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c1985,c1,c1,c1,c2,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c1990,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c1995,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
446,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
447,c1975,c6,c6,c3,c3,c6,c3,c6,c3,c3,c3,c3,c3,c6,c3,c3,c3,c3,c3,c3,c3
447,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
447,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
448,c1975,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c1980,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c1985,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c1990,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c1995,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c2000,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c2005,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c2010,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
448,c2020,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
449,c1975,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
449,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
449,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
449,c1990,c3,c3,c3,c3,c2,c3,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
449,c1995,c3,c3,c4,c4,c4,c4,c4,c5,c4,c3,c3,c4,c3,c4,c3,c3,c3,c3,c4,c4
449,c2000,c3,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4
449,c2005,c3,c3,c3,c3,c2,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
449,c2010,c2,c2,c3,c3,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
449,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
449,c2020,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
450,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
450,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
450,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
450,c1990,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
450,c1995,c2,c2,c2,c2,c2,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c2,c1
450,c2000,c2,c2,c1,c1,c2,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c1
450,c2005,c2,c2,c1,c1,c2,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c1
450,c2010,c2,c2,c1,c1,c1,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c1
450,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1
450,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2,c2
451,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c1995,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
451,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
452,c1975,c1,c1,c2,c1,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c1980,c1,c1,c1,c1,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2
452,c1985,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2
452,c1990,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
452,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
453,c1975,c2,c2,c3,c3,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c3,c3,c3
453,c1980,c2,c2,c3,c3,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c3
453,c1985,c3,c2,c3,c3,c3,c2,c3,c2,c3,c2,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3
453,c1990,c2,c2,c3,c3,c3,c2,c3,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c3,c2,c2
453,c1995,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
453,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
453,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
453,c2010,c2,c2,c1,c1,c1,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1
453,c2015,c2,c2,c1,c1,c1,c1,c1,c1,c2,c2,c2,c2,c2,c1,c2,c2,c1,c1,c1,c1
453,c2020,c2,c2,c1,c1,c1,c1,c1,c1,c1,c2,c2,c1,c2,c1,c1,c1,c1,c1,c1,c1
454,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c2,c3
454,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c1,c1,c3,c3,c2,c2
454,c1985,c2,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c1990,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
454,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
455,c1975,c4,c4,c4,c4,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
455,c1980,c4,c4,c3,c4,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3,c3
455,c1985,c5,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
455,c1990,c5,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
455,c1995,c5,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
455,c2000,c5,c3,c4,c4,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4
455,c2005,c5,c3,c4,c4,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4
455,c2010,c5,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
455,c2015,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
455,c2020,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
456,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c1990,c3,c3,c3,c3,c3,c2,c2,c3,c2,c2,c2,c3,c3,c3,c3,c2,c2,c2,c2,c2
456,c1995,c2,c2,c3,c3,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
456,c2010,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
456,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2
456,c2020,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2
457,c1975,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c1980,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c1985,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c1990,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c1995,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c2000,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c2005,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c2010,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
457,c2020,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
458,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c4,c4
458,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
458,c1985,c3,c2,c2,c2,c2,c3,c2,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c2
458,c1990,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
458,c1995,c2,c2,c1,c1,c2,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1
458,c2000,c2,c2,c1,c1,c1,c1,c1,c2,c1,c2,c2,c1,c2,c1,c2,c1,c1,c1,c1,c1
458,c2005,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
458,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
458,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
458,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
459,c1980,c3,c1,c3,c3,c3,c3,c3,c3,c1,c1,c1,c3,c1,c3,c3,c3,c3,c3,c3,c3
459,c1985,c3,c1,c1,c1,c3,c3,c3,c3,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c3
459,c1990,c1,c1,c1,c1,c1,c3,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
459,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
460,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c1990,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c1995,c2,c2,c2,c3,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c2010,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c2015,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
460,c2020,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
461,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
461,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
461,c1985,c2,c2,c3,c3,c3,c3,c3,c3,c2,c2,c2,c2,c2,c2,c2,c3,c2,c3,c3,c3
461,c1990,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
461,c1995,c4,c2,c2,c4,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3
461,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
461,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
461,c2010,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
461,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
461,c2020,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
462,c1975,c1,c1,c1,c1,c1,c1,c1,c3,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c1980,c1,c1,c1,c1,c1,c1,c1,c3,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c1985,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c1990,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
462,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
463,c1975,c3,c3,c2,c2,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c2,c3,c3,c2,c2
463,c1980,c3,c3,c2,c2,c3,c3,c3,c3,c2,c3,c3,c2,c2,c3,c2,c2,c3,c2,c2,c2
